"","Chr.region","start.region","end.region","bins","name","BINS","Chr.bin","start.bin","end.bin","coeff","pval","fdr","speed","no_bins"
"16175",NA,NA,NA,NA,NA,"PHOX2B.19222","chr4","42671069","42671169",-0.0105128800836984,0.0219768538761598,0.0927141592762413,"stable",NA
"16176",NA,NA,NA,NA,NA,"PHOX2B.19223","chr4","42671169","42671269",-0.0111191553572094,0.0102869309607102,0.0583928435874424,"early",NA
"16177",NA,NA,NA,NA,NA,"PHOX2B.19224","chr4","42671269","42671369",-0.00517066025308351,0.303951339089803,0.49382864505963,"early",NA
"16178",NA,NA,NA,NA,NA,"PHOX2B.19226","chr4","42671469","42671569",0.0126616411559473,0.0399986053014148,0.135486464746923,"early",NA
"16179",NA,NA,NA,NA,NA,"PHOX2B.19227","chr4","42671569","42671669",0.00258188321999232,0.683461015611441,0.812607448586575,"early",NA
"16180",NA,NA,NA,NA,NA,"PHOX2B.19229","chr4","42671769","42671869",-0.00815139575857693,0.102196027442135,0.246683626864149,"early",NA
"16181",NA,NA,NA,NA,NA,"PHOX2B.19230","chr4","42671869","42671969",-0.00266269293647816,0.597139384299842,0.751728702061423,"early",NA
"16182",NA,NA,NA,NA,NA,"PHOX2B.19231","chr4","42671969","42672069",0.0017536038145629,0.678211933783178,0.809430357454759,"stable",NA
"16183",NA,NA,NA,NA,NA,"PHOX2B.19232","chr4","42672069","42672169",0.00428134666405592,0.300233141813751,0.490074158891997,"early",NA
"16184",NA,NA,NA,NA,NA,"PHOX2B.19233","chr4","42672169","42672269",0.006661602885955,0.0292261620235099,0.111307016059931,"early",NA
"16185",NA,NA,NA,NA,NA,"PHOX2B.19234","chr4","42672269","42672369",0.00621088275127415,0.0764615844643562,0.205540439961008,"stable",NA
"16186",NA,NA,NA,NA,NA,"PHOX2B.19235","chr4","42672369","42672469",0.00195252184976314,0.560235672293507,0.72338505181552,"early",NA
"16187",NA,NA,NA,NA,NA,"PHOX2B.19236","chr4","42672469","42672569",-0.00147699592706329,0.758152749536022,0.860615560038752,"stable",NA
"16188",NA,NA,NA,NA,NA,"PHOX2B.19237","chr4","42672569","42672669",-0.00125157686605045,0.793841871980269,0.881868042069366,"stable",NA
"16189",NA,NA,NA,NA,NA,"PHOX2B.19238","chr4","42672669","42672769",0.00333570129542987,0.500810364670398,0.674211216260108,"early",NA
"16190",NA,NA,NA,NA,NA,"PHOX2B.19239","chr4","42672769","42672869",0.00760841943460965,0.0572592531810884,0.171264651320617,"stable",NA
"16191",NA,NA,NA,NA,NA,"PHOX2B.19240","chr4","42672869","42672969",0.0110786216131974,0.0148077070015563,0.0724850120624382,"stable",NA
"16192",NA,NA,NA,NA,NA,"PHOX2B.19242","chr4","42673069","42673169",0.0002358518846316,0.966637233892784,0.982068241117401,"stable",NA
"16193",NA,NA,NA,NA,NA,"PHOX2B.19243","chr4","42673169","42673269",-0.0101157939826393,0.0260332237562851,0.103335770442999,"stable",NA
"16194",NA,NA,NA,NA,NA,"PHOX2B.19247","chr4","42673569","42673669",-0.0131847103468457,0.0854681376237565,0.220025194809433,"stable",NA
"16195",NA,NA,NA,NA,NA,"PHOX2B.19248","chr4","42673669","42673769",-0.00479090555920096,0.485611140412146,0.660932294385311,"stable",NA
"16196",NA,NA,NA,NA,NA,"PHOX2B.19249","chr4","42673769","42673869",-0.0091226017780841,0.238310084063601,0.425298752278637,"stable",NA
"16197",NA,NA,NA,NA,NA,"PHOX2B.19250","chr4","42673869","42673969",-0.0091133627291577,0.160198341443151,0.329966358412836,"early",NA
"16198",NA,NA,NA,NA,NA,"PHOX2B.19251","chr4","42673969","42674069",-0.00059647721388567,0.919434137861433,0.95524957054279,"stable",NA
"16199",NA,NA,NA,NA,NA,"PHOX2B.19252","chr4","42674069","42674169",0.00141600074930702,0.74414007865959,0.851529665760526,"stable",NA
"16200",NA,NA,NA,NA,NA,"PHOX2B.19253","chr4","42674169","42674269",-0.0098135303841719,0.177937393197902,0.354771376586331,"stable",NA
"16201",NA,NA,NA,NA,NA,"PHOX2B.19257","chr4","42674569","42674669",-0.0113881820168804,0.0103046304869626,0.0583928435874424,"stable",NA
"16202",NA,NA,NA,NA,NA,"PHOX2B.19258","chr4","42674669","42674769",-0.00370406014109708,0.619429000791795,0.767529423037149,"stable",NA
"16203",NA,NA,NA,NA,NA,"PHOX2B.19259","chr4","42674769","42674869",0.005927409145188,0.466015225665382,0.64397616163258,"early",NA
"16204",NA,NA,NA,NA,NA,"PHOX2B.19262","chr4","42675069","42675169",0.0100631227552588,0.0087347107893833,0.0526190808828735,"stable",NA
"16205",NA,NA,NA,NA,NA,"PHOX2B.19265","chr4","42675369","42675469",0.00137481072018386,0.769276261190005,0.866653659113477,"early",NA
"16206",NA,NA,NA,NA,NA,"PHOX2B.19268","chr4","42675669","42675769",0.00012172432769366,0.981290825702672,0.990228022043156,"stable",NA
"16207",NA,NA,NA,NA,NA,"PHOX2B.19269","chr4","42675769","42675869",-0.00630940819210326,0.175984099766867,0.351972535720624,"early",NA
"16208",NA,NA,NA,NA,NA,"PHOX2B.19271","chr4","42675969","42676069",0.00026550245546421,0.952374837941809,0.974399780660806,"stable",NA
"16209",NA,NA,NA,NA,NA,"PHOX2B.19272","chr4","42676069","42676169",-0.00457388358887809,0.296972097893281,0.486459437072126,"stable",NA
"16210",NA,NA,NA,NA,NA,"PHOX2B.19273","chr4","42676169","42676269",-0.00171749269397755,0.716792836860107,0.835733571136552,"stable",NA
"16211",NA,NA,NA,NA,NA,"PHOX2B.19274","chr4","42676269","42676369",-0.00120779310171166,0.82365108610042,0.900668090816538,"early",NA
"16212",NA,NA,NA,NA,NA,"PHOX2B.19275","chr4","42676369","42676469",0.00407796104228303,0.441694065159967,0.622698520626381,"stable",NA
"16213",NA,NA,NA,NA,NA,"PHOX2B.19276","chr4","42676469","42676569",0.00653166358384463,0.235987627049805,0.422755338741713,"early",NA
"16214",NA,NA,NA,NA,NA,"PHOX2B.19277","chr4","42676569","42676669",0.00627350161485356,0.137979468797176,0.299627406401139,"early",NA
"16215",NA,NA,NA,NA,NA,"PHOX2B.19278","chr4","42676669","42676769",0.00432901861557484,0.397176310210162,0.583090109353396,"stable",NA
"16216",NA,NA,NA,NA,NA,"PHOX2B.19279","chr4","42676769","42676869",-0.00284809505416772,0.396694444539745,0.582574140905029,"early",NA
"16217",NA,NA,NA,NA,NA,"PHOX2B.19280","chr4","42676869","42676969",0.00766285928352281,0.185761983678915,0.363843716685699,"stable",NA
"16218",NA,NA,NA,NA,NA,"PHOX2B.19281","chr4","42676969","42677069",0.0129154724974648,0.0160888858730678,0.0764142114329204,"early",NA
"16219",NA,NA,NA,NA,NA,"PHOX2B.19283","chr4","42677169","42677269",0.0045450244014687,0.409815004771574,0.594597980634655,"stable",NA
"16220",NA,NA,NA,NA,NA,"PHOX2B.19284","chr4","42677269","42677369",-0.00764850372495249,0.181993098594671,0.359643315815211,"stable",NA
"16221",NA,NA,NA,NA,NA,"PHOX2B.19289","chr4","42677769","42677869",-0.00453488850852422,0.305355915220298,0.495434790438887,"stable",NA
"16222",NA,NA,NA,NA,NA,"PHOX2B.19290","chr4","42677869","42677969",-0.00206465768903353,0.650244025139528,0.789288729941811,"stable",NA
"16223",NA,NA,NA,NA,NA,"PHOX2B.19291","chr4","42677969","42678069",0.00987935877085491,0.0163427750440339,0.0772252690198867,"stable",NA
"16224",NA,NA,NA,NA,NA,"PHOX2B.19293","chr4","42678169","42678269",0.00955116884908364,0.0836037448155817,0.216996030506126,"stable",NA
"16225",NA,NA,NA,NA,NA,"PHOX2B.19294","chr4","42678269","42678369",0.00474565480269713,0.417587266059919,0.6006633279133,"stable",NA
"16226",NA,NA,NA,NA,NA,"PHOX2B.19297","chr4","42678569","42678669",-0.00110058417074444,0.872967272867274,0.928488946394417,"stable",NA
"16227",NA,NA,NA,NA,NA,"PHOX2B.19298","chr4","42678669","42678769",-0.00039438279998431,0.946722253217327,0.970742836068912,"stable",NA
"16228",NA,NA,NA,NA,NA,"PHOX2B.19301","chr4","42678969","42679069",0.00207853465380664,0.664043203163649,0.799021045222744,"stable",NA
"16229",NA,NA,NA,NA,NA,"PHOX2B.19303","chr4","42679169","42679269",-0.0058749019919568,0.13374017452135,0.293200962050411,"stable",NA
"16230",NA,NA,NA,NA,NA,"PHOX2B.19305","chr4","42679369","42679469",-0.00802544471081532,0.148032563518595,0.313201993891886,"stable",NA
"16231",NA,NA,NA,NA,NA,"PHOX2B.19306","chr4","42679469","42679569",-0.00950342458667732,0.113128176399089,0.262561796064931,"stable",NA
"16232",NA,NA,NA,NA,NA,"PHOX2B.19307","chr4","42679569","42679669",0.00132430176239078,0.792333080884292,0.880933138289858,"stable",NA
"16233",NA,NA,NA,NA,NA,"PHOX2B.19308","chr4","42679669","42679769",0.00648030639739735,0.0517397390925638,0.160616977324103,"early",NA
"16234",NA,NA,NA,NA,NA,"PHOX2B.19310","chr4","42679869","42679969",0.00707410719095196,0.0280283767856223,0.108324137967636,"stable",NA
"16235",NA,NA,NA,NA,NA,"PHOX2B.19316","chr4","42680469","42680569",0.0119397634584561,0.0776899876315902,0.207544360507474,"early",NA
"16236",NA,NA,NA,NA,NA,"PHOX2B.19317","chr4","42680569","42680669",-0.0125041264014697,0.0130846831945473,0.067723663590967,"early",NA
"16237",NA,NA,NA,NA,NA,"PHOX2B.19320","chr4","42680869","42680969",-0.0104481892536757,0.0513509387373604,0.159914664526048,"stable",NA
"16238",NA,NA,NA,NA,NA,"PHOX2B.19321","chr4","42680969","42681069",-0.00741615117190856,0.159231882801647,0.328826225746103,"early",NA
"16239",NA,NA,NA,NA,NA,"PHOX2B.19323","chr4","42681169","42681269",0.00842864915588093,0.181516143163108,0.359145109100409,"stable",NA
"16240",NA,NA,NA,NA,NA,"PHOX2B.19324","chr4","42681269","42681369",-0.0016754687257931,0.783026045046524,0.874952863244222,"stable",NA
"16241",NA,NA,NA,NA,NA,"PHOX2B.19326","chr4","42681469","42681569",-0.00931689074244843,0.241478787210166,0.428256451351078,"stable",NA
"16242",NA,NA,NA,NA,NA,"PHOX2B.19327","chr4","42681569","42681669",-0.0191194449101478,0.00799839694866247,0.0502280105792274,"stable",NA
"16243",NA,NA,NA,NA,NA,"PHOX2B.19328","chr4","42681669","42681769",-0.00802973954668484,0.265836621828049,0.454542686094515,"early",NA
"16244",NA,NA,NA,NA,NA,"PHOX2B.19329","chr4","42681769","42681869",7.39742564413969e-05,0.988266581755715,0.993972577536586,"early",NA
"16245",NA,NA,NA,NA,NA,"PHOX2B.19330","chr4","42681869","42681969",0.0097383284957199,0.01465234501168,0.0720730359477431,"stable",NA
"16246",NA,NA,NA,NA,NA,"PHOX2B.19331","chr4","42681969","42682069",0.00849144959739917,0.0221566205638664,0.0933547910530455,"stable",NA
"16247",NA,NA,NA,NA,NA,"PHOX2B.19332","chr4","42682069","42682169",0.00718507312093323,0.0220038679494722,0.0928047121611661,"stable",NA
"16248",NA,NA,NA,NA,NA,"PHOX2B.19333","chr4","42682169","42682269",0.00241692911759906,0.435066877262489,0.61632784031895,"early",NA
"16249",NA,NA,NA,NA,NA,"PHOX2B.19334","chr4","42682269","42682369",0.00200130540689478,0.627708023277283,0.772759222119111,"stable",NA
"16250",NA,NA,NA,NA,NA,"PHOX2B.19335","chr4","42682369","42682469",0.00044837058321034,0.930483612840852,0.960879181026156,"stable",NA
"16251",NA,NA,NA,NA,NA,"PHOX2B.19336","chr4","42682469","42682569",-0.00606725472955623,0.293386481586596,0.483427148642491,"stable",NA
"16252",NA,NA,NA,NA,NA,"PHOX2B.19337","chr4","42682569","42682669",-0.00843547407028532,0.108027416671057,0.25559457965338,"early",NA
"16253",NA,NA,NA,NA,NA,"PHOX2B.19338","chr4","42682669","42682769",-0.00785675707639666,0.081242532567719,0.212849580468426,"early",NA
"16254",NA,NA,NA,NA,NA,"PHOX2B.19340","chr4","42682869","42682969",-0.00571776214216572,0.123116401685203,0.277108494896516,"early",NA
"16255",NA,NA,NA,NA,NA,"PHOX2B.19341","chr4","42682969","42683069",-0.00171835523915079,0.644664868171598,0.78556993384337,"early",NA
"16256",NA,NA,NA,NA,NA,"PHOX2B.19342","chr4","42683069","42683169",0.00130486728034938,0.740550962064988,0.849688249911185,"stable",NA
"16257",NA,NA,NA,NA,NA,"PHOX2B.19343","chr4","42683169","42683269",-0.00141362627101866,0.724847402480299,0.841370383263555,"stable",NA
"16258",NA,NA,NA,NA,NA,"PHOX2B.19344","chr4","42683269","42683369",-0.00070007528530339,0.859591949914371,0.921306967970762,"stable",NA
"16259",NA,NA,NA,NA,NA,"PHOX2B.19345","chr4","42683369","42683469",-0.0158327396881064,0.0180276210340073,0.0821012817406602,"early",NA
"16260",NA,NA,NA,NA,NA,"PHOX2B.19346","chr4","42683469","42683569",-0.00658563440635321,0.333014652976141,0.521931025465793,"stable",NA
"16261",NA,NA,NA,NA,NA,"PHOX2B.19347","chr4","42683569","42683669",-0.0154302163834327,0.0515534060603305,0.160306361016532,"early",NA
"16262",NA,NA,NA,NA,NA,"PHOX2B.19348","chr4","42683669","42683769",-0.00259348060563129,0.664289483462994,0.799144883961704,"stable",NA
"16263",NA,NA,NA,NA,NA,"PHOX2B.19349","chr4","42683769","42683869",-0.00011713272341574,0.984541102285475,0.991831680847733,"stable",NA
"16264",NA,NA,NA,NA,NA,"PHOX2B.19350","chr4","42683869","42683969",0.00177236699575931,0.659865124353867,0.796687926833421,"stable",NA
"16265",NA,NA,NA,NA,NA,"PHOX2B.19351","chr4","42683969","42684069",-0.00211317463386707,0.634143492495272,0.777875861879149,"stable",NA
"16266",NA,NA,NA,NA,NA,"PHOX2B.19353","chr4","42684169","42684269",-0.00716427730300118,0.0925257165602481,0.231945369215564,"stable",NA
"16267",NA,NA,NA,NA,NA,"PHOX2B.19354","chr4","42684269","42684369",-0.00464845717277851,0.203328994149773,0.385387143734178,"early",NA
"16268",NA,NA,NA,NA,NA,"PHOX2B.19355","chr4","42684369","42684469",-0.00263238516637882,0.478136368727293,0.654701915518425,"early",NA
"16269",NA,NA,NA,NA,NA,"PHOX2B.19356","chr4","42684469","42684569",-0.00194177408317731,0.612272135357215,0.761719009044689,"stable",NA
"16270",NA,NA,NA,NA,NA,"PHOX2B.19357","chr4","42684569","42684669",-0.00017458964770645,0.965734364922276,0.98158243387803,"stable",NA
"16271",NA,NA,NA,NA,NA,"PHOX2B.19358","chr4","42684669","42684769",0.00533873385888726,0.147229348250775,0.311936702242203,"stable",NA
"16272",NA,NA,NA,NA,NA,"PHOX2B.19360","chr4","42684869","42684969",-0.0128281592334609,0.0581874480572723,0.173205534685255,"early",NA
"16273",NA,NA,NA,NA,NA,"PHOX2B.19361","chr4","42684969","42685069",-0.0115127583655825,0.0452611790057513,0.14725733395198,"stable",NA
"16274",NA,NA,NA,NA,NA,"PHOX2B.19363","chr4","42685169","42685269",-0.00746230702710881,0.191742823422083,0.371229513376869,"stable",NA
"16275",NA,NA,NA,NA,NA,"PHOX2B.19365","chr4","42685369","42685469",-0.00202361612004602,0.615106249437692,0.764164758141782,"stable",NA
"16276",NA,NA,NA,NA,NA,"PHOX2B.19367","chr4","42685569","42685669",0.00089395620999192,0.855466764821177,0.919052467435728,"early",NA
"16277",NA,NA,NA,NA,NA,"PHOX2B.19368","chr4","42685669","42685769",-0.00883735329012171,0.0826440446231083,0.21536800830011,"early",NA
"16278",NA,NA,NA,NA,NA,"PHOX2B.19369","chr4","42685769","42685869",-0.00537762180069316,0.372977167053496,0.560905397147588,"stable",NA
"16279",NA,NA,NA,NA,NA,"PHOX2B.19370","chr4","42685869","42685969",-0.0078508234208078,0.0646966177069466,0.184922511170664,"early",NA
"16280",NA,NA,NA,NA,NA,"PHOX2B.19372","chr4","42686069","42686169",-0.0180601386927116,0.0388424871238846,0.132970913443751,"stable",NA
"16281",NA,NA,NA,NA,NA,"PHOX2B.19373","chr4","42686169","42686269",-0.018410868274126,0.0394401689326299,0.134220176039961,"stable",NA
"16282",NA,NA,NA,NA,NA,"PHOX2B.19374","chr4","42686269","42686369",0.0118070827913556,0.019523136153035,0.0863718004992604,"stable",NA
"16283",NA,NA,NA,NA,NA,"PHOX2B.19375","chr4","42686369","42686469",0.0105113370797132,0.0214305058036572,0.0912146471251105,"stable",NA
"16284",NA,NA,NA,NA,NA,"PHOX2B.19376","chr4","42686469","42686569",0.00336515996598443,0.578310381657475,0.738127807089606,"early",NA
"16285",NA,NA,NA,NA,NA,"PHOX2B.19378","chr4","42686669","42686769",-0.00178141401416473,0.771516766713581,0.868294934977469,"early",NA
"16286",NA,NA,NA,NA,NA,"PHOX2B.19379","chr4","42686769","42686869",0.00256433842710749,0.738658383047057,0.848624906546849,"early",NA
"16287",NA,NA,NA,NA,NA,"PHOX2B.19380","chr4","42686869","42686969",0.00980755487306864,0.0893913014979773,0.226876724078111,"stable",NA
"16288",NA,NA,NA,NA,NA,"PHOX2B.19381","chr4","42686969","42687069",0.00434280081114004,0.357446129090116,0.546172900779751,"early",NA
"16289",NA,NA,NA,NA,NA,"PHOX2B.19386","chr4","42687469","42687569",-0.0236300497062389,8.18098338459848e-06,0.000919553437199707,"stable",NA
"16290",NA,NA,NA,NA,NA,"PHOX2B.19387","chr4","42687569","42687669",-0.00150123254475928,0.819666072775245,0.898307604365976,"stable",NA
"16291",NA,NA,NA,NA,NA,"PHOX2B.19388","chr4","42687669","42687769",0.000884910034705,0.867712866924543,0.926435693901496,"early",NA
"16292",NA,NA,NA,NA,NA,"PHOX2B.19389","chr4","42687769","42687869",0.00234525479270154,0.591541906729569,0.747608472357813,"early",NA
"16293",NA,NA,NA,NA,NA,"PHOX2B.19390","chr4","42687869","42687969",-0.00204517732438511,0.569197344840618,0.731212277094909,"stable",NA
"16294",NA,NA,NA,NA,NA,"PHOX2B.19391","chr4","42687969","42688069",-0.00233726671153296,0.546853673398718,0.712916826041492,"early",NA
"16295",NA,NA,NA,NA,NA,"PHOX2B.19392","chr4","42688069","42688169",0.00551175692141361,0.0886336166542378,0.22541427821098,"early",NA
"16296",NA,NA,NA,NA,NA,"PHOX2B.19393","chr4","42688169","42688269",0.00239883611128822,0.541770751904401,0.709255697831321,"early",NA
"16297",NA,NA,NA,NA,NA,"PHOX2B.19394","chr4","42688269","42688369",0.0032032327806201,0.590832210655137,0.747267230840182,"stable",NA
"16298",NA,NA,NA,NA,NA,"PHOX2B.19395","chr4","42688369","42688469",0.0103181087727064,0.120178295184529,0.272988539849345,"early",NA
"16299",NA,NA,NA,NA,NA,"PHOX2B.19396","chr4","42688469","42688569",0.00680795010973771,0.218532287763231,0.402599122866003,"stable",NA
"16300",NA,NA,NA,NA,NA,"PHOX2B.19397","chr4","42688569","42688669",0.00975050514524847,0.0436040967716442,0.143513345859517,"stable",NA
"16301",NA,NA,NA,NA,NA,"PHOX2B.19398","chr4","42688669","42688769",-0.00463183938616911,0.345178428152069,0.533655914298684,"stable",NA
"16302",NA,NA,NA,NA,NA,"PHOX2B.19399","chr4","42688769","42688869",-0.00054463141377539,0.89539648134043,0.941328682809833,"early",NA
"16303",NA,NA,NA,NA,NA,"PHOX2B.19400","chr4","42688869","42688969",-0.0107969125155818,0.0683301732756253,0.191562031452398,"stable",NA
"16304",NA,NA,NA,NA,NA,"PHOX2B.19401","chr4","42688969","42689069",-0.00202389963183298,0.693391399631069,0.820097874798757,"early",NA
"16305",NA,NA,NA,NA,NA,"PHOX2B.19402","chr4","42689069","42689169",-0.00507582505761565,0.410955577433367,0.595060057125359,"early",NA
"16306",NA,NA,NA,NA,NA,"PHOX2B.19403","chr4","42689169","42689269",0.0043664286918533,0.406389032601241,0.59111453354706,"stable",NA
"16307",NA,NA,NA,NA,NA,"PHOX2B.19404","chr4","42689269","42689369",-0.0017781588799609,0.689116422915958,0.817021902901352,"early",NA
"16308",NA,NA,NA,NA,NA,"PHOX2B.19405","chr4","42689369","42689469",0.00555248879061931,0.206681428463491,0.389223877712391,"stable",NA
"16309",NA,NA,NA,NA,NA,"PHOX2B.19406","chr4","42689469","42689569",0.00268768731565068,0.417151920833121,0.600295290602554,"early",NA
"16310",NA,NA,NA,NA,NA,"PHOX2B.19407","chr4","42689569","42689669",0.00036945798525887,0.936671557886755,0.965064288247194,"early",NA
"16311",NA,NA,NA,NA,NA,"PHOX2B.19408","chr4","42689669","42689769",-0.00541463261490036,0.207457512244732,0.390181002078102,"early",NA
"16312",NA,NA,NA,NA,NA,"PHOX2B.19409","chr4","42689769","42689869",-0.00805387491490716,0.0711534117700708,0.196482580090967,"stable",NA
"16313",NA,NA,NA,NA,NA,"PHOX2B.19410","chr4","42689869","42689969",-0.00643621513063895,0.0736160596612065,0.200676269680563,"early",NA
"16314",NA,NA,NA,NA,NA,"PHOX2B.19412","chr4","42690069","42690169",-0.0101046089461196,0.0191546079769747,0.085305594993062,"early",NA
"16315",NA,NA,NA,NA,NA,"PHOX2B.19413","chr4","42690169","42690269",-0.00833418874222812,0.0867207248924736,0.222155435413118,"early",NA
"16316",NA,NA,NA,NA,NA,"PHOX2B.19414","chr4","42690269","42690369",-0.0119687770075651,0.0711496569430396,0.196482580090967,"early",NA
"16317",NA,NA,NA,NA,NA,"PHOX2B.19416","chr4","42690469","42690569",-0.0112150937572671,0.124316728999249,0.278509876476688,"stable",NA
"16318",NA,NA,NA,NA,NA,"PHOX2B.19417","chr4","42690569","42690669",-0.00607328333756545,0.443037839531113,0.623384248252318,"early",NA
"16319",NA,NA,NA,NA,NA,"PHOX2B.19418","chr4","42690669","42690769",0.00485433652810802,0.265857139127045,0.454542686094515,"early",NA
"16320",NA,NA,NA,NA,NA,"PHOX2B.19419","chr4","42690769","42690869",0.00436817166968937,0.309309222003835,0.498928085442919,"stable",NA
"16321",NA,NA,NA,NA,NA,"PHOX2B.19420","chr4","42690869","42690969",-0.0010005075872718,0.779507047074064,0.872745200515305,"early",NA
"16322",NA,NA,NA,NA,NA,"PHOX2B.19421","chr4","42690969","42691069",0.00515605941595592,0.159631058576657,0.329178079598597,"stable",NA
"16323",NA,NA,NA,NA,NA,"PHOX2B.19422","chr4","42691069","42691169",0.00862224733455804,0.0587947420768123,0.174454306556163,"stable",NA
"16324",NA,NA,NA,NA,NA,"PHOX2B.19423","chr4","42691169","42691269",0.00278261950601705,0.662588796071101,0.797959991120339,"early",NA
"16325",NA,NA,NA,NA,NA,"PHOX2B.19424","chr4","42691269","42691369",0.00067682452416498,0.914047103133316,0.952417255639003,"early",NA
"16326",NA,NA,NA,NA,NA,"PHOX2B.19425","chr4","42691369","42691469",-0.00760489924354129,0.138925546066232,0.3009393661743,"early",NA
"16327",NA,NA,NA,NA,NA,"PHOX2B.19426","chr4","42691469","42691569",-0.00720782788908589,0.0929347253357321,0.23239577200654,"early",NA
"16328",NA,NA,NA,NA,NA,"PHOX2B.19427","chr4","42691569","42691669",-0.00533331212540129,0.410987481899055,0.595060057125359,"stable",NA
"16329",NA,NA,NA,NA,NA,"PHOX2B.19428","chr4","42691669","42691769",0.00280459368795401,0.690602252594963,0.817971631853925,"early",NA
"16330",NA,NA,NA,NA,NA,"PHOX2B.19429","chr4","42691769","42691869",-0.00023245729235755,0.976349199907705,0.987074092926272,"stable",NA
"16331",NA,NA,NA,NA,NA,"PHOX2B.19430","chr4","42691869","42691969",-0.00562190820446776,0.459969318459376,0.638363336563391,"stable",NA
"16332",NA,NA,NA,NA,NA,"PHOX2B.19431","chr4","42691969","42692069",-0.015498591833031,0.044183102499367,0.14467868084921,"stable",NA
"16333",NA,NA,NA,NA,NA,"PHOX2B.19435","chr4","42692369","42692469",-0.00432761402459463,0.257600115960283,0.445716165463405,"stable",NA
"16334",NA,NA,NA,NA,NA,"PHOX2B.19436","chr4","42692469","42692569",-0.00198777296631331,0.531476022628477,0.700723255763183,"stable",NA
"16335",NA,NA,NA,NA,NA,"PHOX2B.19437","chr4","42692569","42692669",-0.00491707905576626,0.200284814909128,0.381693784584085,"stable",NA
"16336",NA,NA,NA,NA,NA,"PHOX2B.19438","chr4","42692669","42692769",-0.00619798430718211,0.104607377641889,0.250464250214158,"stable",NA
"16337",NA,NA,NA,NA,NA,"PHOX2B.19439","chr4","42692769","42692869",-0.00617373162184245,0.108675372215467,0.256522961535063,"stable",NA
"16338",NA,NA,NA,NA,NA,"PHOX2B.19441","chr4","42692969","42693069",0.00923605820123209,0.149592957348018,0.315624908621108,"stable",NA
"16339",NA,NA,NA,NA,NA,"PHOX2B.19442","chr4","42693069","42693169",0.0134611121660847,0.0422920693447977,0.140678364501253,"stable",NA
"16340",NA,NA,NA,NA,NA,"PHOX2B.19443","chr4","42693169","42693269",0.0161937405764267,0.0139765898984158,0.0699373168375845,"stable",NA
"16341",NA,NA,NA,NA,NA,"PHOX2B.19444","chr4","42693269","42693369",0.00571245315671983,0.200552814047038,0.381943367419271,"stable",NA
"16342",NA,NA,NA,NA,NA,"PHOX2B.19445","chr4","42693369","42693469",-0.000754568143198,0.835827746995428,0.908485079914831,"early",NA
"16343",NA,NA,NA,NA,NA,"PHOX2B.19446","chr4","42693469","42693569",-0.00647335370783096,0.098564746546201,0.241073320087925,"stable",NA
"16344",NA,NA,NA,NA,NA,"PHOX2B.19447","chr4","42693569","42693669",-0.00817994535831884,0.0483162213929266,0.153695955909879,"early",NA
"16345",NA,NA,NA,NA,NA,"PHOX2B.19448","chr4","42693669","42693769",-0.00228837388485837,0.632024211468925,0.776252040175972,"early",NA
"16346",NA,NA,NA,NA,NA,"PHOX2B.19449","chr4","42693769","42693869",0.00464058124129623,0.288499404307609,0.478154166326675,"stable",NA
"16347",NA,NA,NA,NA,NA,"PHOX2B.19450","chr4","42693869","42693969",0.00904018517453768,0.0359546086038465,0.126636250986126,"early",NA
"16348",NA,NA,NA,NA,NA,"PHOX2B.19451","chr4","42693969","42694069",-0.0011689901359508,0.781738819088658,0.874098573924821,"stable",NA
"16349",NA,NA,NA,NA,NA,"PHOX2B.19455","chr4","42694369","42694469",-0.00119836306159182,0.798443022522737,0.884672541287201,"early",NA
"16350",NA,NA,NA,NA,NA,"PHOX2B.19456","chr4","42694469","42694569",-0.0114870206066238,0.155323072417672,0.323277346414319,"stable",NA
"16351",NA,NA,NA,NA,NA,"PHOX2B.19457","chr4","42694569","42694669",-0.00985016605156633,0.216008357408734,0.399812701820283,"stable",NA
"16352",NA,NA,NA,NA,NA,"PHOX2B.19458","chr4","42694669","42694769",-0.00776508206147906,0.287156743159895,0.476815783501778,"early",NA
"16353",NA,NA,NA,NA,NA,"PHOX2B.19459","chr4","42694769","42694869",-0.0137628541198052,0.0239472858766405,0.0981304733435577,"early",NA
"16354",NA,NA,NA,NA,NA,"PHOX2B.19460","chr4","42694869","42694969",-0.00844397339939048,0.224226120801116,0.409487048259223,"early",NA
"16355",NA,NA,NA,NA,NA,"PHOX2B.19461","chr4","42694969","42695069",-0.0179024032297479,0.0282136730235777,0.108763774544327,"stable",NA
"16356",NA,NA,NA,NA,NA,"PHOX2B.19462","chr4","42695069","42695169",0.00061942258243809,0.934150855119467,0.963403244502589,"early",NA
"16357",NA,NA,NA,NA,NA,"PHOX2B.19463","chr4","42695169","42695269",-0.00647916454660591,0.335780015186021,0.524544530028569,"early",NA
"16358",NA,NA,NA,NA,NA,"PHOX2B.19466","chr4","42695469","42695569",-0.00134026929343574,0.801832297762807,0.886753073981285,"early",NA
"16359",NA,NA,NA,NA,NA,"PHOX2B.19467","chr4","42695569","42695669",0.00392100357248752,0.365906474863595,0.553765558512003,"stable",NA
"16360",NA,NA,NA,NA,NA,"PHOX2B.19469","chr4","42695769","42695869",0.0086707306175751,0.0619539501546487,0.180058378247513,"stable",NA
"16361",NA,NA,NA,NA,NA,"PHOX2B.19470","chr4","42695869","42695969",0.0114749561213186,0.0270531092278238,0.105826700729099,"early",NA
